EventID,EventName,Title,Time,Text,Url
E384,Iowa flood of 2008,"Cambridge Iowa Flood June 6, 2008",2008-06-17 00:00:00,./E384_Iowa flood of 2008/E384_9.txt,https://www.youtube.com/watch?v=-p6cNWQVN4U
E384,Iowa flood of 2008,Iowa City Flooding,2008-06-18 00:00:00,./E384_Iowa flood of 2008/E384_17.txt,https://www.youtube.com/watch?v=3a3qjr99M80
E384,Iowa flood of 2008,Iowa Flood 2008,2008-06-18 00:00:00,./E384_Iowa flood of 2008/E384_20.txt,https://www.youtube.com/watch?v=hjwcBAjOIGU
E384,Iowa flood of 2008,Iowa Flood of 2008,2008-06-23 00:00:00,./E384_Iowa flood of 2008/E384_6.txt,https://www.youtube.com/watch?v=Z_DPqSo3nvE
E384,Iowa flood of 2008,Flood of 2008 - Cedar Rapids Iowa,2008-07-07 00:00:00,./E384_Iowa flood of 2008/E384_1.txt,https://www.youtube.com/watch?v=lPGQmvN6iAQ
E384,Iowa flood of 2008,Iowa Flood of 2008,2008-08-05 00:00:00,./E384_Iowa flood of 2008/E384_10.txt,https://www.youtube.com/watch?v=Cvet8BlLw7o
E101,Taliban insurgency,Insurgents Launch Brazen Attacks in Afghanistan,2008-08-19 00:00:00,./E101_Taliban insurgency/E101_19.txt,https://www.youtube.com/watch?v=pDtytVCMagI
E377,Protests against the Iraq War,Thousands protest against US war in Iraq - 25 Aug 2008,2008-08-25 00:00:00,./E377_Protests against the Iraq War/E377_2.txt,https://www.youtube.com/watch?v=QK0En2OnhSc
E384,Iowa flood of 2008,(TV Spot) Iowa Magazine: Flood of 2008,2008-09-10 00:00:00,./E384_Iowa flood of 2008/E384_8.txt,https://www.youtube.com/watch?v=QOuo2prMOHU
E384,Iowa flood of 2008,The Great Cedar Rapids Flood Of 2008,2008-12-14 00:00:00,./E384_Iowa flood of 2008/E384_18.txt,https://www.youtube.com/watch?v=OhpRjA35ejw
E367,Mexican Drug War,"US feels impact of Mexico drug war ""spillover"" 31 Mar 09",2009-03-31 00:00:00,./E367_Mexican Drug War/E367_7.txt,https://www.youtube.com/watch?v=_URqb_fiyf0
E378,2009 flu pandemic,Swine Flu Outbreak Concerns,2009-04-24 00:00:00,./E378_2009 flu pandemic/E378_17.txt,https://www.youtube.com/watch?v=zOdH2J5eG30
E378,2009 flu pandemic,Containing Swine Flu In Mexico,2009-04-26 00:00:00,./E378_2009 flu pandemic/E378_11.txt,https://www.youtube.com/watch?v=SR5oOvHfH4s
E378,2009 flu pandemic,First Cases Of Swine Flu Confirmed In The UK,2009-04-27 00:00:00,./E378_2009 flu pandemic/E378_5.txt,https://www.youtube.com/watch?v=-CGuduXqDOs
E378,2009 flu pandemic,Symptoms of H1N1 (Swine Flu),2009-04-28 00:00:00,./E378_2009 flu pandemic/E378_16.txt,https://www.youtube.com/watch?v=0wK1127fHQ4
E378,2009 flu pandemic,CDC H1N1 (Swine Flu) Response Actions and Goals,2009-04-30 00:00:00,./E378_2009 flu pandemic/E378_9.txt,https://www.youtube.com/watch?v=4xfiPRxcXp4
E378,2009 flu pandemic,H1N1 Virus (2009): What is a Flu Pandemic? Learn The Facts,2009-04-30 00:00:00,./E378_2009 flu pandemic/E378_18.txt,https://www.youtube.com/watch?v=JCSngcp4D84
E378,2009 flu pandemic,Swine Flu: How Bad Is It?,2009-05-01 00:00:00,./E378_2009 flu pandemic/E378_2.txt,https://www.youtube.com/watch?v=4crIcBIU78I
E378,2009 flu pandemic,H1N1: Preparing For The Worst,2009-05-01 00:00:00,./E378_2009 flu pandemic/E378_4.txt,https://www.youtube.com/watch?v=Ir2V5X3wYEc
E378,2009 flu pandemic,WHO declares H1N1 official flu pandemic - 11 Jun 09,2009-06-11 00:00:00,./E378_2009 flu pandemic/E378_1.txt,https://www.youtube.com/watch?v=dG3DTL2tXn8
E378,2009 flu pandemic,Swine Flu Declared a 'Pandemic',2009-06-11 00:00:00,./E378_2009 flu pandemic/E378_13.txt,https://www.youtube.com/watch?v=q2QlDMM3J3Q
E378,2009 flu pandemic,Australia Swine Flu - Bloomberg,2009-06-12 00:00:00,./E378_2009 flu pandemic/E378_14.txt,https://www.youtube.com/watch?v=tRma-5CMHiU
E378,2009 flu pandemic,Swine Flu Now at Global Pandemic Level,2009-06-12 00:00:00,./E378_2009 flu pandemic/E378_15.txt,https://www.youtube.com/watch?v=_H7XlWPKNvQ
E101,Taliban insurgency,Raw Video: Military Attacks Afghan Insurgents,2009-06-24 00:00:00,./E101_Taliban insurgency/E101_4.txt,https://www.youtube.com/watch?v=4wJglSZhBno
E378,2009 flu pandemic,How serious is swine flu in India?,2009-08-05 00:00:00,./E378_2009 flu pandemic/E378_12.txt,https://www.youtube.com/watch?v=lssNLKq3McY
E377,Protests against the Iraq War,"""Day-X"" Global Anti-War Protests (2003)",2009-08-11 00:00:00,./E377_Protests against the Iraq War/E377_12.txt,https://www.youtube.com/watch?v=-7wy5C-LxLw
E101,Taliban insurgency,U.S. Attacks Afghan Taliban,2009-08-12 00:00:00,./E101_Taliban insurgency/E101_13.txt,https://www.youtube.com/watch?v=DR-m7zjnM_8
E367,Mexican Drug War,THE MEXICAN DRUG WAR PART 2 OF 2,2009-08-14 00:00:00,./E367_Mexican Drug War/E367_19.txt,https://www.youtube.com/watch?v=7SoDnPMXcN4
E377,Protests against the Iraq War,Protest Warrior surrounded by the Left at Iraq War protest in New York City,2009-09-13 00:00:00,./E377_Protests against the Iraq War/E377_14.txt,https://www.youtube.com/watch?v=OacolaQf_qU
E378,2009 flu pandemic,The H1N1 Swine Flu: A Look Inside,2009-10-16 00:00:00,./E378_2009 flu pandemic/E378_20.txt,https://www.youtube.com/watch?v=lFl3FRNpU4E
E378,2009 flu pandemic,U.S. H1N1 Death Toll,2009-11-12 00:00:00,./E378_2009 flu pandemic/E378_10.txt,https://www.youtube.com/watch?v=twoo-WqlT8w
E382,2010 Haiti earthquake,Haiti Earthquake: Thousands Feared Dead,2010-01-13 00:00:00,./E382_2010 Haiti earthquake/E382_5.txt,https://www.youtube.com/watch?v=faErDWCk8YE
E382,2010 Haiti earthquake,Haiti rocked by earthquake,2010-01-13 00:00:00,./E382_2010 Haiti earthquake/E382_6.txt,https://www.youtube.com/watch?v=eekRFrQwRjQ
E382,2010 Haiti earthquake,Haiti Earthquake,2010-01-13 00:00:00,./E382_2010 Haiti earthquake/E382_12.txt,https://www.youtube.com/watch?v=3rX3l4aO5SM
E382,2010 Haiti earthquake,Haitian Earthquake Overflight,2010-01-13 00:00:00,./E382_2010 Haiti earthquake/E382_14.txt,https://www.youtube.com/watch?v=ey3XHXPkBU4
E382,2010 Haiti earthquake,Haiti Earthquake Caught on Tape,2010-01-14 00:00:00,./E382_2010 Haiti earthquake/E382_2.txt,https://www.youtube.com/watch?v=CcFVxl8oclY
E377,Protests against the Iraq War,Iraq War Protest,2010-01-18 00:00:00,./E377_Protests against the Iraq War/E377_13.txt,https://www.youtube.com/watch?v=ICqYaTLRZf4
E382,2010 Haiti earthquake,Moments after Haiti Quake,2010-01-18 00:00:00,./E382_2010 Haiti earthquake/E382_9.txt,https://www.youtube.com/watch?v=KzcHWuPjyiI
E382,2010 Haiti earthquake,Haiti earthquake - Live Cam in Palmera Market (12/01/2010),2010-01-30 00:00:00,./E382_2010 Haiti earthquake/E382_8.txt,https://www.youtube.com/watch?v=OMsb_lLGup4
E101,Taliban insurgency,U.S. Commander Says Taliban Insurgents Mostly Cleared from Marjah,2010-03-05 00:00:00,./E101_Taliban insurgency/E101_5.txt,https://www.youtube.com/watch?v=TcGsF2dvQf0
E85,Insurgency in the North Caucasus,"Interview: Shamsuddin Botokayov, Caucasus Emirate representative",2010-04-01 00:00:00,./E85_Insurgency in the North Caucasus/E85_10.txt,https://www.youtube.com/watch?v=S3jGKxGH2_E
E19,Expo 2010,Towards a living artificial kidney  World Expo 2010 Shanghai Edition,2010-04-27 00:00:00,./E19_Expo 2010/E19_14.txt,https://www.youtube.com/watch?v=ZWHC5OOetiA
E19,Expo 2010,Shanghai's $50 Billion World Expo,2010-05-01 00:00:00,./E19_Expo 2010/E19_4.txt,https://www.youtube.com/watch?v=di5U7JeIOYQ
E19,Expo 2010,Shanghai Expo 2010 in China,2010-05-03 00:00:00,./E19_Expo 2010/E19_16.txt,https://www.youtube.com/watch?v=k2D778SQjCc
E367,Mexican Drug War,The Fight For Juarez: When Will the Killing End?,2010-05-21 00:00:00,./E367_Mexican Drug War/E367_10.txt,https://www.youtube.com/watch?v=51K-L1zYzsE
E19,Expo 2010,EXPO 2010 Shanghai Russia Pavillion.mov,2010-06-03 00:00:00,./E19_Expo 2010/E19_10.txt,https://www.youtube.com/watch?v=Di4lbgu_m9w
E19,Expo 2010,EXPO 2010 Shanghai Americas & Asia.mov,2010-06-03 00:00:00,./E19_Expo 2010/E19_19.txt,https://www.youtube.com/watch?v=WW_kP4CpX_c
E19,Expo 2010,Expo 2010 Shanghai China - USA Pavilion,2010-06-04 00:00:00,./E19_Expo 2010/E19_20.txt,https://www.youtube.com/watch?v=Hv-GwpWQu4Y
E19,Expo 2010,EXPO 2010 Shanghai Corporate-Puxi.mov,2010-06-05 00:00:00,./E19_Expo 2010/E19_15.txt,https://www.youtube.com/watch?v=hopCE1OcmHA
E19,Expo 2010,UCSD Computer Science PhD Student Jason_Oberg at Research Expo 2010,2010-06-09 00:00:00,./E19_Expo 2010/E19_7.txt,https://www.youtube.com/watch?v=wcZUyS0_niY
E19,Expo 2010,Jumeirah supports World Expo 2010 Shanghai,2010-06-30 00:00:00,./E19_Expo 2010/E19_13.txt,https://www.youtube.com/watch?v=PHBdBUc5U5k
E367,Mexican Drug War,Mexico drug gangs in deadly clash,2010-07-02 00:00:00,./E367_Mexican Drug War/E367_4.txt,https://www.youtube.com/watch?v=mgF-dqAmvm0
E19,Expo 2010,BULLS mit Fahrrädern in allen Variationen auf der BIKE EXPO 2010 in München (Messe-LIVE),2010-07-23 00:00:00,./E19_Expo 2010/E19_11.txt,https://www.youtube.com/watch?v=8Ej_11kJ5x0
E382,2010 Haiti earthquake,Haiti Earthquake January 2010 Presidential Palace,2010-07-29 00:00:00,./E382_2010 Haiti earthquake/E382_4.txt,https://www.youtube.com/watch?v=V5rhCFfFTGk
E385,2010 Pakistan floods,Pakistan's worst flooding,2010-07-31 00:00:00,./E385_2010 Pakistan floods/E385_1.txt,https://www.youtube.com/watch?v=NIstQ3OS9pU
E385,2010 Pakistan floods,Pakistan floods rescue hampered,2010-08-01 00:00:00,./E385_2010 Pakistan floods/E385_16.txt,https://www.youtube.com/watch?v=gHmcKxxrcjQ
E19,Expo 2010,"2010-05-26: Visiting the World Expo 2010, Shanghai, China",2010-08-02 00:00:00,./E19_Expo 2010/E19_18.txt,https://www.youtube.com/watch?v=XlJiQU82NME
E385,2010 Pakistan floods,Pakistan Floods Appeal,2010-08-03 00:00:00,./E385_2010 Pakistan floods/E385_20.txt,https://www.youtube.com/watch?v=ilFFyQ3yZyw
E385,2010 Pakistan floods,Raw Video: Pakistan Flood Victims Evacuated,2010-08-09 00:00:00,./E385_2010 Pakistan floods/E385_12.txt,https://www.youtube.com/watch?v=SKGxcqEyWyI
E385,2010 Pakistan floods,Pakistan floods cause vast destruction,2010-08-10 00:00:00,./E385_2010 Pakistan floods/E385_8.txt,https://www.youtube.com/watch?v=whQroCnPe0s
E385,2010 Pakistan floods,Pakistan flood response criticised,2010-08-11 00:00:00,./E385_2010 Pakistan floods/E385_15.txt,https://www.youtube.com/watch?v=hkJYVKYXsFk
E385,2010 Pakistan floods,Scale of Pakistan flood crisis unimaginable,2010-08-17 00:00:00,./E385_2010 Pakistan floods/E385_18.txt,https://www.youtube.com/watch?v=d1j4Rb7qRuw
E385,2010 Pakistan floods,Flood In Pakistan 2010,2010-08-19 00:00:00,./E385_2010 Pakistan floods/E385_6.txt,https://www.youtube.com/watch?v=D_gB3RnJgX4
E385,2010 Pakistan floods,Response to the Pakistan Floods,2010-08-19 00:00:00,./E385_2010 Pakistan floods/E385_9.txt,https://www.youtube.com/watch?v=2bSWid6-kHo
E385,2010 Pakistan floods,Pakistan Floods 2010,2010-08-20 00:00:00,./E385_2010 Pakistan floods/E385_10.txt,https://www.youtube.com/watch?v=nZH_0ihavbE
E385,2010 Pakistan floods,Pakistan Floods 2010,2010-08-23 00:00:00,./E385_2010 Pakistan floods/E385_5.txt,https://www.youtube.com/watch?v=mmtnqIToVaI
E385,2010 Pakistan floods,"No land to stand: Aerial video of flood, Pakistan under water",2010-08-24 00:00:00,./E385_2010 Pakistan floods/E385_17.txt,https://www.youtube.com/watch?v=XLtTrGjyrBY
E385,2010 Pakistan floods,Pakistan Floods:  The human impact,2010-08-25 00:00:00,./E385_2010 Pakistan floods/E385_2.txt,https://www.youtube.com/watch?v=vEmK1pE4l0I
E385,2010 Pakistan floods,Fresh Pakistan flood evacuations ordered,2010-08-26 00:00:00,./E385_2010 Pakistan floods/E385_3.txt,https://www.youtube.com/watch?v=YVmIeCj5a14
E385,2010 Pakistan floods,Pakistan floods damage schools,2010-08-29 00:00:00,./E385_2010 Pakistan floods/E385_7.txt,https://www.youtube.com/watch?v=oqh0zveFYJ0
E385,2010 Pakistan floods,Pakistani Ambassador's Flood Video,2010-09-24 00:00:00,./E385_2010 Pakistan floods/E385_14.txt,https://www.youtube.com/watch?v=5rcZg8l_XSg
E55,Anti-austerity movement in the United Kingdom,Anti-austerity Protests Sweep Across Europe,2010-09-29 00:00:00,./E55_Anti-austerity movement in the United Kingdom/E55_19.txt,https://www.youtube.com/watch?v=VEvE_NnoO9g
E19,Expo 2010,BIG | EXPO 2010 Danish Pavilion | arthitectural.com,2010-09-30 00:00:00,./E19_Expo 2010/E19_2.txt,https://www.youtube.com/watch?v=CxUet-JUELY
E19,Expo 2010,Shanghai Expo 2010,2010-10-28 00:00:00,./E19_Expo 2010/E19_9.txt,https://www.youtube.com/watch?v=cYzfM0hRKVE
E385,2010 Pakistan floods,Pakistan's 2010 Floods,2010-11-09 00:00:00,./E385_2010 Pakistan floods/E385_11.txt,https://www.youtube.com/watch?v=2OImDTxdQrI
E367,Mexican Drug War,Mexico Drug War in Juarez,2010-11-22 00:00:00,./E367_Mexican Drug War/E367_16.txt,https://www.youtube.com/watch?v=qrYxqH8c0jI
E1077,"January 31 – February 2, 2011 North American blizzard","North American Blizzard 2009 (Washington, DC).avi",2011-01-29 00:00:00,"./E1077_January 31 – February 2, 2011 North American blizzard/E1077_8.txt",https://www.youtube.com/watch?v=tKRWdWwMQD8
E1077,"January 31 – February 2, 2011 North American blizzard",Thundersnow Blizzard Satellite Captures 48 Hours NASA,2011-01-29 00:00:00,"./E1077_January 31 – February 2, 2011 North American blizzard/E1077_15.txt",https://www.youtube.com/watch?v=sOPAeKgT_6o
E1077,"January 31 – February 2, 2011 North American blizzard",February Blizzard 2011,2011-02-01 00:00:00,"./E1077_January 31 – February 2, 2011 North American blizzard/E1077_2.txt",https://www.youtube.com/watch?v=s_IxOKHupxg
E1077,"January 31 – February 2, 2011 North American blizzard",February Blizzard '11 - Quad Cities (vid 1),2011-02-01 00:00:00,"./E1077_January 31 – February 2, 2011 North American blizzard/E1077_4.txt",https://www.youtube.com/watch?v=2K_BseCwDr4
E1077,"January 31 – February 2, 2011 North American blizzard",Norman Blizzard 2011,2011-02-01 00:00:00,"./E1077_January 31 – February 2, 2011 North American blizzard/E1077_6.txt",https://www.youtube.com/watch?v=2R1RBEF3tuI
E1077,"January 31 – February 2, 2011 North American blizzard","Satellite Imagery of February 1, 2011 Blizzard",2011-02-01 00:00:00,"./E1077_January 31 – February 2, 2011 North American blizzard/E1077_16.txt",https://www.youtube.com/watch?v=f5xdj7Ks2ms
E1077,"January 31 – February 2, 2011 North American blizzard",Stranded In St. Louis Ice Storm 2-1-11,2011-02-01 00:00:00,"./E1077_January 31 – February 2, 2011 North American blizzard/E1077_17.txt",https://www.youtube.com/watch?v=0yvlHZ87cu4
E1077,"January 31 – February 2, 2011 North American blizzard",February Blizzard 2-1/2-2-11,2011-02-02 00:00:00,"./E1077_January 31 – February 2, 2011 North American blizzard/E1077_3.txt",https://www.youtube.com/watch?v=bh60xuUUl3k
E1077,"January 31 – February 2, 2011 North American blizzard","Amid Blizzard, Drivers Stranded in Chicago",2011-02-02 00:00:00,"./E1077_January 31 – February 2, 2011 North American blizzard/E1077_7.txt",https://www.youtube.com/watch?v=ZQM8vlKHm7Y
E1077,"January 31 – February 2, 2011 North American blizzard",February 2nd 2011 Snow Storm Halifax,2011-02-03 00:00:00,"./E1077_January 31 – February 2, 2011 North American blizzard/E1077_12.txt",https://www.youtube.com/watch?v=fjdzgWwiCr4
E1077,"January 31 – February 2, 2011 North American blizzard",Blizzard 2011 - Aftermath at Work.avi,2011-02-06 00:00:00,"./E1077_January 31 – February 2, 2011 North American blizzard/E1077_9.txt",https://www.youtube.com/watch?v=WeN_vGUcIFI
E85,Insurgency in the North Caucasus,Doku Umarov: Russia's most-wanted man,2011-02-08 00:00:00,./E85_Insurgency in the North Caucasus/E85_16.txt,https://www.youtube.com/watch?v=Mjp4gTzVTgY
E1076,2011 Tōhoku earthquake and tsunami,Japan Earthquake 11 March 2011 - Misawa Air Base,2011-03-11 00:00:00,./E1076_2011 Tōhoku earthquake and tsunami/E1076_3.txt,https://www.youtube.com/watch?v=zpRI4V2irRM
E1076,2011 Tōhoku earthquake and tsunami,Understanding the Japan Earthquake,2011-03-14 00:00:00,./E1076_2011 Tōhoku earthquake and tsunami/E1076_12.txt,https://www.youtube.com/watch?v=fraPBV4kzvI
E1076,2011 Tōhoku earthquake and tsunami,Japan Earthquake: Shocking New Tsunami Video (03.14.11),2011-03-14 00:00:00,./E1076_2011 Tōhoku earthquake and tsunami/E1076_17.txt,https://www.youtube.com/watch?v=9dQDWmuNV_Y
E1076,2011 Tōhoku earthquake and tsunami,"Tsunami simulation of the Tohoku earthquake, Japan, of March 11, 2011 - Updated",2011-03-18 00:00:00,./E1076_2011 Tōhoku earthquake and tsunami/E1076_15.txt,https://www.youtube.com/watch?v=8sDebHHDpW8
E1076,2011 Tōhoku earthquake and tsunami,New video of Tsunami invading the Port of Sendai #1 [stabilized] - Japan earthquake 2011,2011-04-11 00:00:00,./E1076_2011 Tōhoku earthquake and tsunami/E1076_6.txt,https://www.youtube.com/watch?v=g_8LYY1TtcE
E922,2011 Munster Senior Hurling Championship Final,Munster senior football kingpins eye provincial final spots,2011-05-18 00:00:00,./E922_2011 Munster Senior Hurling Championship Final/E922_7.txt,https://www.youtube.com/watch?v=R96fmy_oB8k
E423,Mexican Indignados Movement,SPANISH REBEL MOVEMENT. AGAINST CORRUPT POLITICIANS AND BANKERS. CARTOON FROM MEXICO.,2011-05-20 00:00:00,./E423_Mexican Indignados Movement/E423_7.txt,https://www.youtube.com/watch?v=r5AUQbuwctI
E922,2011 Munster Senior Hurling Championship Final,Tipperary disallowed goal vs Kerry,2011-05-22 00:00:00,./E922_2011 Munster Senior Hurling Championship Final/E922_16.txt,https://www.youtube.com/watch?v=P62M272Qlfc
E1044,2011 Durango-Durango Emakumeen Saria,2011ko Ekainak 11 manifestazioa Arrasaten: AHT-rik EZ!,2011-05-27 00:00:00,./E1044_2011 Durango-Durango Emakumeen Saria/E1044_5.txt,https://www.youtube.com/watch?v=Q8LQNXeR4dc
E386,2011 Missouri River Flood,"2011 Missouri River Flooding Bismarck, ND",2011-05-29 00:00:00,./E386_2011 Missouri River Flood/E386_3.txt,https://www.youtube.com/watch?v=BlzL6bf9kAk
E386,2011 Missouri River Flood,"Aerial view of  Missouri River flood along Bismarck-Mandan June 3, 2011",2011-06-03 00:00:00,./E386_2011 Missouri River Flood/E386_16.txt,https://www.youtube.com/watch?v=zGWTHXydWcU
E386,2011 Missouri River Flood,Missouri River Flood June 2011,2011-06-05 00:00:00,./E386_2011 Missouri River Flood/E386_18.txt,https://www.youtube.com/watch?v=yTToys-36BU
E386,2011 Missouri River Flood,Missouri River Valley Flood 2011 Footage,2011-06-07 00:00:00,./E386_2011 Missouri River Flood/E386_12.txt,https://www.youtube.com/watch?v=POUAr06TJH4
E386,2011 Missouri River Flood,2011 Missouri River Flood -  Levee Watch,2011-06-08 00:00:00,./E386_2011 Missouri River Flood/E386_2.txt,https://www.youtube.com/watch?v=ql9MOoRvuU0
E386,2011 Missouri River Flood,2011 Missouri River Flood - Animal Shelter,2011-06-08 00:00:00,./E386_2011 Missouri River Flood/E386_4.txt,https://www.youtube.com/watch?v=p40gnk2svrM
E386,2011 Missouri River Flood,KETV Gets Aerial View Of Missouri River Flooding,2011-06-09 00:00:00,./E386_2011 Missouri River Flood/E386_11.txt,https://www.youtube.com/watch?v=447CrZBHs0I
E386,2011 Missouri River Flood,Missouri River Flood 2011,2011-06-09 00:00:00,./E386_2011 Missouri River Flood/E386_14.txt,https://www.youtube.com/watch?v=Hh11vAKipl4
E866,2011 H1 Unlimited season,H1 Unlimited Hydroplane Promo Video,2011-06-09 00:00:00,./E866_2011 H1 Unlimited season/E866_1.txt,https://www.youtube.com/watch?v=Gz7cuJHt4gE
E1076,2011 Tōhoku earthquake and tsunami,2011 Tohoku Japan Earthquake and Tsunami APWA,2011-06-10 00:00:00,./E1076_2011 Tōhoku earthquake and tsunami/E1076_18.txt,https://www.youtube.com/watch?v=-D8IgDCJkpE
E1076,2011 Tōhoku earthquake and tsunami,Rare Video: Japan Tsunami | National Geographic,2011-06-13 00:00:00,./E1076_2011 Tōhoku earthquake and tsunami/E1076_1.txt,https://www.youtube.com/watch?v=oWzdgBNfhQU
E866,2011 H1 Unlimited season,Steve Montgomery announces live streaming at H1Unlimited.com,2011-06-14 00:00:00,./E866_2011 H1 Unlimited season/E866_16.txt,https://www.youtube.com/watch?v=l9xrk5k4LEU
E386,2011 Missouri River Flood,Missouri River Flood 2011 (When the Levee Breaks),2011-06-15 00:00:00,./E386_2011 Missouri River Flood/E386_20.txt,https://www.youtube.com/watch?v=gV1amrvESLQ
E386,2011 Missouri River Flood,Missouri River Flooding Reaches Iowa Town Levee,2011-06-16 00:00:00,./E386_2011 Missouri River Flood/E386_5.txt,https://www.youtube.com/watch?v=76tGhUp0UgM
E386,2011 Missouri River Flood,2011  Missouri River Flood moving South toward Kansas City,2011-06-16 00:00:00,./E386_2011 Missouri River Flood/E386_15.txt,https://www.youtube.com/watch?v=abnx5WzM498
E386,2011 Missouri River Flood,"2011 Missouri River Flooding Bismarck, ND UPDATE",2011-06-18 00:00:00,./E386_2011 Missouri River Flood/E386_6.txt,https://www.youtube.com/watch?v=Yr_W542Idxs
E922,2011 Munster Senior Hurling Championship Final,Conor McGrath Goal v Tipperary,2011-06-22 00:00:00,./E922_2011 Munster Senior Hurling Championship Final/E922_15.txt,https://www.youtube.com/watch?v=fumjM7DBefQ
E922,2011 Munster Senior Hurling Championship Final,Great Hurling Scores #9 - Wayne McNamara,2011-06-22 00:00:00,./E922_2011 Munster Senior Hurling Championship Final/E922_17.txt,https://www.youtube.com/watch?v=4c8YXB6XJ4I
E386,2011 Missouri River Flood,2011 Missouri River Flood,2011-06-23 00:00:00,./E386_2011 Missouri River Flood/E386_9.txt,https://www.youtube.com/watch?v=dZhBbUChTpY
E423,Mexican Indignados Movement,15M - Spanish Revolution Plaza Catalunya PHOTOS BY IGOR GONZALO,2011-06-25 00:00:00,./E423_Mexican Indignados Movement/E423_16.txt,https://www.youtube.com/watch?v=jJe_PQBXCZ0
E386,2011 Missouri River Flood,Missouri River Flooding 2011,2011-06-28 00:00:00,./E386_2011 Missouri River Flood/E386_1.txt,https://www.youtube.com/watch?v=g7j-TYzBR-Y
E55,Anti-austerity movement in the United Kingdom,Massive anti-austerity protests in UK,2011-06-30 00:00:00,./E55_Anti-austerity movement in the United Kingdom/E55_1.txt,https://www.youtube.com/watch?v=iYbZbhRsKrg
E55,Anti-austerity movement in the United Kingdom,UK: Massive anti-austerity action planned,2011-06-30 00:00:00,./E55_Anti-austerity movement in the United Kingdom/E55_5.txt,https://www.youtube.com/watch?v=5GMYVnHqsSg
E922,2011 Munster Senior Hurling Championship Final,2011 Munster Senior Hurling Final - Who wants it more?,2011-07-01 00:00:00,./E922_2011 Munster Senior Hurling Championship Final/E922_3.txt,https://www.youtube.com/watch?v=e-9WlCX1j0k
E922,2011 Munster Senior Hurling Championship Final,Darran O'Sullivan goal vs Cork.,2011-07-03 00:00:00,./E922_2011 Munster Senior Hurling Championship Final/E922_11.txt,https://www.youtube.com/watch?v=xvN7TAoLXxA
E866,2011 H1 Unlimited season,H1 Unlimited Hydroplane U-96 fires it up,2011-07-31 00:00:00,./E866_2011 H1 Unlimited season/E866_18.txt,https://www.youtube.com/watch?v=HSZTJVLEZMI
