EventID,EventName,Title,Time,Text,Url
E423,Mexican Indignados Movement,"Cumbre Mundial de Indignados, Disidentes e Insurgentes",2012-11-21 00:00:00,./E423_Mexican Indignados Movement/E423_12.txt,https://www.youtube.com/watch?v=PHJQarf4rJM
E367,Mexican Drug War,JUAREZ MEXICO DRUG WAR : Ch9 Australia : Denham Hitchcock,2012-11-26 00:00:00,./E367_Mexican Drug War/E367_14.txt,https://www.youtube.com/watch?v=SA3Rbg-QRak
E58,Northern Mali conflict,Mali Conflict :  France Recaptures Diabaly,2013-01-21 00:00:00,./E58_Northern Mali conflict/E58_14.txt,https://www.youtube.com/watch?v=6oh-BAL83b4
E58,Northern Mali conflict,Mali rebels launch guerrilla attack on Gao,2013-02-11 00:00:00,./E58_Northern Mali conflict/E58_5.txt,https://www.youtube.com/watch?v=6Dj5fXFwUpc
E58,Northern Mali conflict,French troops track Islamists in north Mali's mountains,2013-03-07 00:00:00,./E58_Northern Mali conflict/E58_18.txt,https://www.youtube.com/watch?v=4GE_3r_fFlY
E58,Northern Mali conflict,Rebel group in northern Mali marks anniversary,2013-04-06 00:00:00,./E58_Northern Mali conflict/E58_19.txt,https://www.youtube.com/watch?v=FAKoTNpDi1g
E423,Mexican Indignados Movement,Occupy Rome,2013-04-25 00:00:00,./E423_Mexican Indignados Movement/E423_15.txt,https://www.youtube.com/watch?v=cfnOq4K-RxY
E101,Taliban insurgency,Taliban insurgents attack Afghanistan's main airport,2013-06-12 00:00:00,./E101_Taliban insurgency/E101_1.txt,https://www.youtube.com/watch?v=WpFjgtQdIVg
E101,Taliban insurgency,Taliban insurgents attack foreign supply compound in Kabul,2013-07-03 00:00:00,./E101_Taliban insurgency/E101_8.txt,https://www.youtube.com/watch?v=8Y4MED46GgI
E58,Northern Mali conflict,Mali's Tuareg rebels ready for more fighting,2013-11-01 00:00:00,./E58_Northern Mali conflict/E58_13.txt,https://www.youtube.com/watch?v=Ll7UC94iCy4
E58,Northern Mali conflict,Arabs fight for independence in Northern Mali,2013-11-02 00:00:00,./E58_Northern Mali conflict/E58_2.txt,https://www.youtube.com/watch?v=VkUBUpTIbkg
E367,Mexican Drug War,Mexican Drug Cartel Selfies I The Feed,2013-11-11 00:00:00,./E367_Mexican Drug War/E367_11.txt,https://www.youtube.com/watch?v=Xe35IEzy-Zo
E89,South Sudanese Civil War,"South Sudan at risk of civil war, UN warns",2013-12-21 00:00:00,./E89_South Sudanese Civil War/E89_17.txt,https://www.youtube.com/watch?v=BlUdRqlvcAk
E89,South Sudanese Civil War,Fears of civil war in South Sudan,2013-12-23 00:00:00,./E89_South Sudanese Civil War/E89_18.txt,https://www.youtube.com/watch?v=E3q2VfWtKpM
E24,Google bus protests,The Google Bus Song - by CACHEBOX - www.baylandorecords.com,2014-01-15 00:00:00,./E24_Google bus protests/E24_10.txt,https://www.youtube.com/watch?v=ThkrBQIuETw
E24,Google bus protests,'San Francisco is not for sale!' Google bus protest,2014-01-29 00:00:00,./E24_Google bus protests/E24_12.txt,https://www.youtube.com/watch?v=QdFRsFLKn9E
E24,Google bus protests,Protesters Block Google Bus in San Francisco,2014-04-11 00:00:00,./E24_Google bus protests/E24_1.txt,https://www.youtube.com/watch?v=6MsYPVVkXJo
E89,South Sudanese Civil War,South Sudan and Sudan: A Sudden Civil War,2014-04-25 00:00:00,./E89_South Sudanese Civil War/E89_20.txt,https://www.youtube.com/watch?v=mF2OSJc87HU
E24,Google bus protests,Gentrifiers Protest Google Bus,2014-04-26 00:00:00,./E24_Google bus protests/E24_2.txt,https://www.youtube.com/watch?v=JjTAFh6si6k
E55,Anti-austerity movement in the United Kingdom,"Anti-Austerity March: Russell Brand joins 50,000 protesters in London",2014-06-23 00:00:00,./E55_Anti-austerity movement in the United Kingdom/E55_20.txt,https://www.youtube.com/watch?v=j5MPlly0zQE
E89,South Sudanese Civil War,South Sudan Civil War Explained,2014-07-30 00:00:00,./E89_South Sudanese Civil War/E89_2.txt,https://www.youtube.com/watch?v=QTbUtO3YiRQ
E102,Turkey-ISIL conflict,Syria conflict: Islamic State militants 'kill Syrian soldiers' - BBC News,2014-08-29 00:00:00,./E102_Turkey-ISIL conflict/E102_9.txt,https://www.youtube.com/watch?v=amhn_XH5BdI
E102,Turkey-ISIL conflict,Thousands of Syrians seek refuge from ISIL in Turkey,2014-09-19 00:00:00,./E102_Turkey-ISIL conflict/E102_1.txt,https://www.youtube.com/watch?v=D_ZyaKbvaiQ
E86,Military intervention against ISIL,Kurds issue call to arms against ISIL,2014-09-20 00:00:00,./E86_Military intervention against ISIL/E86_17.txt,https://www.youtube.com/watch?v=MIVKARULcsk
E86,Military intervention against ISIL,Syrian Kurds urged US air stikes against ISIL,2014-09-23 00:00:00,./E86_Military intervention against ISIL/E86_14.txt,https://www.youtube.com/watch?v=iYc6FWRcbgw
E86,Military intervention against ISIL,The Arab coalition against ISIS,2014-09-23 00:00:00,./E86_Military intervention against ISIL/E86_19.txt,https://www.youtube.com/watch?v=_wWeEAolyBo
E102,Turkey-ISIL conflict,"Kobani: Why It Matters to the Kurds, Turkey, and ISIS",2014-10-08 00:00:00,./E102_Turkey-ISIL conflict/E102_11.txt,https://www.youtube.com/watch?v=rTIRldd5gmM
E367,Mexican Drug War,Mexico's drug wars: three brothers and one dirty secret,2014-10-08 00:00:00,./E367_Mexican Drug War/E367_17.txt,https://www.youtube.com/watch?v=B4Ym9yWh2VM
E102,Turkey-ISIL conflict,ISIS continues takeover of Syrian border town,2014-10-11 00:00:00,./E102_Turkey-ISIL conflict/E102_6.txt,https://www.youtube.com/watch?v=PpoEBAEvXvk
E102,Turkey-ISIL conflict,Kurds bury Kobane fighters in Turkey,2014-10-23 00:00:00,./E102_Turkey-ISIL conflict/E102_15.txt,https://www.youtube.com/watch?v=CnZslwpxAUs
E86,Military intervention against ISIL,UK assists Peshmerga in fight against ISIL,2014-11-05 00:00:00,./E86_Military intervention against ISIL/E86_10.txt,https://www.youtube.com/watch?v=Dygx3RcsqPs
E367,Mexican Drug War,Mexico - The state and the drug cartels | Journal,2014-11-19 00:00:00,./E367_Mexican Drug War/E367_1.txt,https://www.youtube.com/watch?v=90afcBU2HW0
E86,Military intervention against ISIL,Peshmerga ready ground offensive against ISIL,2014-12-07 00:00:00,./E86_Military intervention against ISIL/E86_20.txt,https://www.youtube.com/watch?v=rDD1tortHGg
E24,Google bus protests,Google Lawyer Runs From Protesters Trying To Block His Bus,2014-12-16 00:00:00,./E24_Google bus protests/E24_5.txt,https://www.youtube.com/watch?v=s22cQecJOtk
E144,2015 Ramadan attacks,Swedish city's outpouring of love for Muslims after mosque attacks,2015-01-02 00:00:00,./E144_2015 Ramadan attacks/E144_8.txt,https://www.youtube.com/watch?v=3tc_2Tlm46Q
E214,2015 Pinery bushfire,Australia fire Jan 2015,2015-01-03 00:00:00,./E214_2015 Pinery bushfire/E214_16.txt,https://www.youtube.com/watch?v=lCGlba7s9dE
E1013,2015 PDC World Darts Championship,PDC- World Darts Championship 2015 ending teaser,2015-01-04 00:00:00,./E1013_2015 PDC World Darts Championship/E1013_9.txt,https://www.youtube.com/watch?v=LqzWFYwIsEI
E1013,2015 PDC World Darts Championship,PROMO- PDC- World Darts Championship 2015 final Anderson VS Taylor,2015-01-04 00:00:00,./E1013_2015 PDC World Darts Championship/E1013_12.txt,https://www.youtube.com/watch?v=XqLrGMNXsGo
E1013,2015 PDC World Darts Championship,Very unlucky darts by Gary Anderson against Phil Taylor in the World Darts Championships 2014/2015,2015-01-04 00:00:00,./E1013_2015 PDC World Darts Championship/E1013_17.txt,https://www.youtube.com/shorts/F3mARGKqX1Q
E954,2015 Walker Cup,"Walker Cup: Miller, Smith Talk Practice",2015-01-05 00:00:00,./E954_2015 Walker Cup/E954_15.txt,https://www.youtube.com/watch?v=9PPc0qdmGJs
E1013,2015 PDC World Darts Championship,Walk On - Phil Taylor | WC2015 Final,2015-01-05 00:00:00,./E1013_2015 PDC World Darts Championship/E1013_13.txt,https://www.youtube.com/watch?v=qG5tvJQBTAk
E1013,2015 PDC World Darts Championship,Walk On - Gary Anderson | WC2015 Final,2015-01-05 00:00:00,./E1013_2015 PDC World Darts Championship/E1013_14.txt,https://www.youtube.com/watch?v=XzRH46EMuz0
E146,November 2015 Paris attacks,Paris Attack: Footage Of The Attackers,2015-01-07 00:00:00,./E146_November 2015 Paris attacks/E146_9.txt,https://www.youtube.com/watch?v=oXYQSv8BUJA
E146,November 2015 Paris attacks,Terrorists on the loose after Paris attack,2015-01-07 00:00:00,./E146_November 2015 Paris attacks/E146_13.txt,https://www.youtube.com/watch?v=sCRsu0Qug_I
E146,November 2015 Paris attacks,Paris Attack: The Most Dramatic Moments,2015-01-07 00:00:00,./E146_November 2015 Paris attacks/E146_15.txt,https://www.youtube.com/watch?v=Uhc4UjAedPc
E506,2015 Baga massacre,Boko Haram Extends Operations beyond Nigerian Borders,2015-01-07 00:00:00,./E506_2015 Baga massacre/E506_12.txt,https://www.youtube.com/watch?v=p0wXDicdNjc
E506,2015 Baga massacre,"Baga attack: Nigeria Military confirms Chad, Niger withdrew troops",2015-01-08 00:00:00,./E506_2015 Baga massacre/E506_19.txt,https://www.youtube.com/watch?v=FmmNe1IuUEw
E580,68th British Academy Film Awards,Sam Claflin reveals his favourite surprise from the EE BAFTA Film Nominations,2015-01-09 00:00:00,./E580_68th British Academy Film Awards/E580_7.txt,https://www.youtube.com/watch?v=WS1HdWzNn44
E1010,2015 BDO World Darts Championship,Scott Mitchell Brilliant Finishing - 2015 BDO World Championship QF,2015-01-09 00:00:00,./E1010_2015 BDO World Darts Championship/E1010_2.txt,https://www.youtube.com/watch?v=dqNcyvxJwjU
E1013,2015 PDC World Darts Championship,PDC World Championship HIghlights 2015,2015-01-09 00:00:00,./E1013_2015 PDC World Darts Championship/E1013_2.txt,https://www.youtube.com/watch?v=wEI7_obb7Gg
E1013,2015 PDC World Darts Championship,TungstenTales Dart Fans Highlights from The William Hill World Darts Championship 2015,2015-01-09 00:00:00,./E1013_2015 PDC World Darts Championship/E1013_8.txt,https://www.youtube.com/watch?v=d4pqVfqeeko
E1060,2015 Arctic Race of Norway,Teaser Arctic Race of Norway 2015,2015-01-10 00:00:00,./E1060_2015 Arctic Race of Norway/E1060_5.txt,https://www.youtube.com/watch?v=_eiHVS72gfU
E528,"November 16-18, 2015 tornado outbreak",The Birth and Death of Medicane QENDRESA,2015-01-11 00:00:00,"./E528_November 16-18, 2015 tornado outbreak/E528_5.txt",https://www.youtube.com/watch?v=r83en-ZkkKo
E963,2015 Presidents Cup,HABTOOR VS EDREES 2015 Presidents cup,2015-01-11 00:00:00,./E963_2015 Presidents Cup/E963_12.txt,https://www.youtube.com/watch?v=PU7Qj7_ZdOE
E962,2015 Challenge Tour,Bupa Challenge Tour 2015 3D virtual fly-through - Tour Down Under,2015-01-12 00:00:00,./E962_2015 Challenge Tour/E962_6.txt,https://www.youtube.com/watch?v=n-uNfxfSkvc
E962,2015 Challenge Tour,Asia Challenge Tour 2015,2015-01-12 00:00:00,./E962_2015 Challenge Tour/E962_9.txt,https://www.youtube.com/watch?v=8mdEgWh9flg
E128,Binibining Pilipinas 2015,Who will compete in 2015 Binibining Pilipinas pageant?,2015-01-13 00:00:00,./E128_Binibining Pilipinas 2015/E128_5.txt,https://www.youtube.com/watch?v=Aqe5abSU81o
E128,Binibining Pilipinas 2015,All Candidates Binibining Bb Pilipinas 2015 (Official Numbers),2015-01-13 00:00:00,./E128_Binibining Pilipinas 2015/E128_7.txt,https://www.youtube.com/watch?v=tkiEJoC7o4E
E146,November 2015 Paris attacks,New footage captures aftermath of Paris attack,2015-01-13 00:00:00,./E146_November 2015 Paris attacks/E146_20.txt,https://www.youtube.com/watch?v=BckNcEpo09E
E462,2015 Bonnaroo Music Festival,Bonnaroo Lineup Announcement 2015,2015-01-13 00:00:00,./E462_2015 Bonnaroo Music Festival/E462_5.txt,https://www.youtube.com/watch?v=6JQxvJwoP24
E506,2015 Baga massacre,Boko Haram Baga Massacre,2015-01-13 00:00:00,./E506_2015 Baga massacre/E506_3.txt,https://www.youtube.com/watch?v=HQ7NbqM8REg
E690,2015-16 CEV Challenge Cup,Πανναξιακός ΑΟΝ - Le Cannet (Challenge Cup 2015) 3 last min.,2015-01-13 00:00:00,./E690_2015-16 CEV Challenge Cup/E690_8.txt,https://www.youtube.com/watch?v=n2MNhAERqWs
E860,2015 Dutch Supercar Challenge,Hollanders Racism supercars Challenge 2015 preview,2015-01-13 00:00:00,./E860_2015 Dutch Supercar Challenge/E860_11.txt,https://www.youtube.com/watch?v=QitJtB5rlkg
E882,2015 Lamborghini Super Trofeo season,【台灣壹週刊】烈火戰牛：Lamborghini Super Trofeo世界決賽直擊,2015-01-13 00:00:00,./E882_2015 Lamborghini Super Trofeo season/E882_2.txt,https://www.youtube.com/watch?v=2bjFINsLArg
E146,November 2015 Paris attacks,Inside the Supermarket During Paris Terror Attack,2015-01-14 00:00:00,./E146_November 2015 Paris attacks/E146_4.txt,https://www.youtube.com/watch?v=uuJcQ_X8d5w
E506,2015 Baga massacre,Goodluck Jonathan fails to comment on Boko Haram Baga massacre but condoles Charlie Hebdo Paris,2015-01-14 00:00:00,./E506_2015 Baga massacre/E506_5.txt,https://www.youtube.com/watch?v=NpaSRfdYIJo
E506,2015 Baga massacre,BOKO HARAM BAGA MASSACRE,2015-01-14 00:00:00,./E506_2015 Baga massacre/E506_6.txt,https://www.youtube.com/watch?v=OX9D3Bc6SFc
E1038,2015 94.7 Cycle Challenge,The Paige Project - Momentum 94.7 Cycle Challenge 2014,2015-01-14 00:00:00,./E1038_2015 94.7 Cycle Challenge/E1038_5.txt,https://www.youtube.com/watch?v=MbEGKaVB310
E506,2015 Baga massacre,"Aftermath of the massacre in Baga town, Nigeria by Boko Haram.",2015-01-15 00:00:00,./E506_2015 Baga massacre/E506_10.txt,https://www.youtube.com/watch?v=tKiE05k-6T4
E506,2015 Baga massacre,BOKO HARAM : Massacres d'une ampleur sans précédent à Baga - NIGERIA,2015-01-15 00:00:00,./E506_2015 Baga massacre/E506_14.txt,https://www.youtube.com/watch?v=3pi6zxy_ux0
E628,2015 Governor General's Awards,World Stage 2015 – All Our Happy Days Are Stupid,2015-01-15 00:00:00,./E628_2015 Governor General's Awards/E628_12.txt,https://www.youtube.com/watch?v=K2r7_WQXVHY
E933,2015 1000 Guineas,Race 1 - UAE 1000 Guineas Trial Sponsored By DP World UAE Region,2015-01-15 00:00:00,./E933_2015 1000 Guineas/E933_8.txt,https://www.youtube.com/watch?v=lWncvBxh-No
E237,Tropical Storm Chedza,Tropical Cyclone Bansi 10 Jan 2015,2015-01-16 00:00:00,./E237_Tropical Storm Chedza/E237_20.txt,https://www.youtube.com/watch?v=dMK6iVE80SU
E506,2015 Baga massacre,Do Nigerians know of Killings in Baga by Boko Haram?,2015-01-16 00:00:00,./E506_2015 Baga massacre/E506_18.txt,https://www.youtube.com/watch?v=vruH3bhZE8A
E86,Military intervention against ISIL,Iranian Kurds join the fight against ISIL,2015-01-17 00:00:00,./E86_Military intervention against ISIL/E86_9.txt,https://www.youtube.com/watch?v=1zLfTwSQyJ8
E237,Tropical Storm Chedza,Madagascar frappé de plein fouet par CHEDZA,2015-01-17 00:00:00,./E237_Tropical Storm Chedza/E237_16.txt,https://www.youtube.com/watch?v=tm0_g8Eke50
E657,2015 Evening Standard Theatre Awards,Evening Standard Theatre Awards Speech- Laura Jane Matthewson,2015-01-17 00:00:00,./E657_2015 Evening Standard Theatre Awards/E657_6.txt,https://www.youtube.com/watch?v=bu4tG-FcpsY
E103,War in Afghanistan (2015-present),Afghanistan In Brief,2015-01-18 00:00:00,./E103_War in Afghanistan (2015-present)/E103_12.txt,https://www.youtube.com/watch?v=e6NCL1EpOxA
E237,Tropical Storm Chedza,Influence de CHEDZA à la Réunion (2015),2015-01-18 00:00:00,./E237_Tropical Storm Chedza/E237_18.txt,https://www.youtube.com/watch?v=Jo2haOSM8RM
E962,2015 Challenge Tour,Bupa Challenge Tour Final,2015-01-18 00:00:00,./E962_2015 Challenge Tour/E962_11.txt,https://www.youtube.com/watch?v=HWy5VBO6miQ
E237,Tropical Storm Chedza,Tempête CHEDZA inondation à Madagascar (2015),2015-01-19 00:00:00,./E237_Tropical Storm Chedza/E237_6.txt,https://www.youtube.com/watch?v=2DJBqxJxyPs
E500,January 2015 Sinai attacks,Pipeline Attack: Egyptian Militant Group Explodes Gas Line from Sinai to Jordan,2015-01-19 00:00:00,./E500_January 2015 Sinai attacks/E500_12.txt,https://www.youtube.com/watch?v=rNWDWM7uFAM
E580,68th British Academy Film Awards,Trailer | EE British Academy Film Awards in 2015,2015-01-19 00:00:00,./E580_68th British Academy Film Awards/E580_4.txt,https://www.youtube.com/watch?v=eeZJoWhIQH8
E112,Sanremo Music Festival 2015,UltraMilano-Sanremo 2015: the Ultramarathon | 1 - 3 May 2015 Second Edition,2015-01-20 00:00:00,./E112_Sanremo Music Festival 2015/E112_7.txt,https://www.youtube.com/watch?v=atE8spxhldE
E998,2015 Oceania Cup,18U Oceania Championship 2015 - SKY TV Promo,2015-01-20 00:00:00,./E998_2015 Oceania Cup/E998_15.txt,https://www.youtube.com/watch?v=1REzaxPCfUI
E32,"Greek legislative election, September 2015",Greece Election 2015: What would a Syriza victory mean for Europe?,2015-01-21 00:00:00,"./E32_Greek legislative election, September 2015/E32_16.txt",https://www.youtube.com/watch?v=wYoZXY6TA1E
E304,2015 National Rugby Championship,All Blacks - Rugby World Cup Champions 2015?,2015-01-21 00:00:00,./E304_2015 National Rugby Championship/E304_19.txt,https://www.youtube.com/watch?v=BqEXeb9jsPA
E480,2015 Tel Aviv attacks,Tel Aviv terror attack 21/01/2015,2015-01-21 00:00:00,./E480_2015 Tel Aviv attacks/E480_1.txt,https://www.youtube.com/watch?v=TkLHRMmirKY
E480,2015 Tel Aviv attacks,"Tel Aviv stabbing terror attack, 21.1.15, bus, 'Begin' road, Israel January 21, 2015",2015-01-21 00:00:00,./E480_2015 Tel Aviv attacks/E480_2.txt,https://www.youtube.com/watch?v=my7lfIhfKVE
E480,2015 Tel Aviv attacks,"Stabbing attack in Tel Aviv January 21, 2015  פיגוע דקירה בתל אביב 21 ינואר 2015",2015-01-21 00:00:00,./E480_2015 Tel Aviv attacks/E480_6.txt,https://www.youtube.com/watch?v=IbubIWv_dks
E480,2015 Tel Aviv attacks,CCTV from Tel Aviv bus attack,2015-01-21 00:00:00,./E480_2015 Tel Aviv attacks/E480_7.txt,https://www.youtube.com/watch?v=Q6_lfNWPbDE
E480,2015 Tel Aviv attacks,The stabbing attack in Tel Aviv as it was broadcast on channel 10,2015-01-21 00:00:00,./E480_2015 Tel Aviv attacks/E480_12.txt,https://www.youtube.com/watch?v=dmws_rg6v8s
E480,2015 Tel Aviv attacks,"United Hatzalah at Tel Aviv Terror Attack, 21.1.2015",2015-01-21 00:00:00,./E480_2015 Tel Aviv attacks/E480_17.txt,https://www.youtube.com/watch?v=De-QksGXy2o
E480,2015 Tel Aviv attacks,Tel Aviv: Another Target of Terrorism,2015-01-21 00:00:00,./E480_2015 Tel Aviv attacks/E480_19.txt,https://www.youtube.com/watch?v=n9bSA9Vv4xI
E506,2015 Baga massacre,Boko Haram Claims Baga Massacre VOA60 Africa 01-21-2015,2015-01-21 00:00:00,./E506_2015 Baga massacre/E506_8.txt,https://www.youtube.com/watch?v=4fEurH86Njw
E506,2015 Baga massacre,"Boko Haram confirms Baga attack, threatens Nigeria's neighbours",2015-01-21 00:00:00,./E506_2015 Baga massacre/E506_9.txt,https://www.youtube.com/watch?v=l0y6pCFji-g
E506,2015 Baga massacre,Nigeria Boko Haram 'leader' Claims Baga Attack in New Video - TOI,2015-01-21 00:00:00,./E506_2015 Baga massacre/E506_20.txt,https://www.youtube.com/watch?v=GKnGnj5vJfg
E573,Tropical Storm Etau (2015),2015 : Very Intense Tropical Cyclone Bansi ∙ 05S,2015-01-21 00:00:00,./E573_Tropical Storm Etau (2015)/E573_7.txt,https://www.youtube.com/watch?v=Hi0klCSEJmo
E354,2015 Melbourne Cup,Melbourne Cup Cruise - Carnival Spirit 2015,2015-01-22 00:00:00,./E354_2015 Melbourne Cup/E354_18.txt,https://www.youtube.com/watch?v=Yv3xUH_z3wM
E237,Tropical Storm Chedza,Severe Tropical Storm Chedza / 06S (2015),2015-01-23 00:00:00,./E237_Tropical Storm Chedza/E237_1.txt,https://www.youtube.com/watch?v=ikHYk49Iu1I
E687,2015 Men's European Volleyball Championship,Stars in Motion: One to Watch - 2015 CEV Volleyball Champions League Men - Leg 5,2015-01-23 00:00:00,./E687_2015 Men's European Volleyball Championship/E687_14.txt,https://www.youtube.com/watch?v=ufsLSHrYAYk
E692,2015 Men's European Volleyball League,Stars in Motion: One to Watch - 2015 CEV Volleyball Champions League Men - Leg 5,2015-01-23 00:00:00,./E692_2015 Men's European Volleyball League/E692_9.txt,https://www.youtube.com/watch?v=ufsLSHrYAYk
E86,Military intervention against ISIL,Peshmerga forces making gains in fight against ISIL,2015-01-25 00:00:00,./E86_Military intervention against ISIL/E86_6.txt,https://www.youtube.com/watch?v=TmxBEQdnqbw
E237,Tropical Storm Chedza,Tropical Cyclone Niko / 07P (2015),2015-01-25 00:00:00,./E237_Tropical Storm Chedza/E237_8.txt,https://www.youtube.com/watch?v=njSpxOGSWoY
E656,2015 Man Booker Prize,"JLF 2015 | Eleanor Catton: In the last year, I’ve struggled with my identity as a New Zealand writer",2015-01-25 00:00:00,./E656_2015 Man Booker Prize/E656_17.txt,https://www.youtube.com/watch?v=3E9y3SSFGjA
